,EmployeeID,Predicted_Probability,Prediction,Attrition_numeric
141,192,0.0052815586749591446,False,0.0
142,193,0.0017823763818460897,False,0.0
143,194,0.018911385338276094,False,0.0
144,195,0.015015499469612193,False,0.0
145,197,0.027178144538193345,False,0.0
146,198,0.003916497886782352,False,0.0
147,199,0.001919734666269782,False,0.0
148,200,0.011096177431745976,False,0.0
149,201,0.06575330132797269,False,0.0
150,202,0.011867045370865087,False,0.0
151,204,0.0016082108072897029,False,0.0
152,205,0.05274602801876514,False,0.0
153,206,0.035153260165290495,False,0.0
154,207,0.07560580890928452,False,0.0
155,208,0.006709742086067586,False,0.0
156,211,0.0028473014875333357,False,0.0
157,214,0.034108719547853814,False,0.0
158,215,0.007255052135574211,False,0.0
159,216,0.04946153089061687,False,0.0
160,217,0.02146725391109354,False,0.0
161,218,0.011891175020402538,False,0.0
162,221,0.02196047102385539,False,0.0
163,223,0.01840977119549005,False,0.0
164,224,0.037115673276252516,False,0.0
165,226,0.0045314246109971505,False,0.0
166,227,0.011643634489784503,False,0.0
167,228,0.02466907278322125,False,0.0
168,230,0.017080213064626766,False,0.0
169,231,0.008355971994445701,False,0.0
170,233,0.032486071490686275,False,0.0
171,235,0.9938979004559241,True,1.0
172,238,0.012914920112140951,False,0.0
173,239,0.005386794153511509,False,0.0
174,240,0.05922876827206605,False,0.0
175,241,0.0041626308889066155,False,0.0
176,242,0.006298049897624036,False,0.0
177,243,0.9620258708883135,True,1.0
178,244,0.013460367092614877,False,0.0
179,245,0.006930446573666271,False,0.0
180,246,0.193320492421375,False,0.0
181,247,0.00398264859641899,False,0.0
182,248,0.9470071826760228,True,1.0
183,249,0.008497308549166197,False,0.0
184,250,0.011480516132820369,False,0.0
185,252,0.0011063058311001957,False,0.0
186,253,0.00035898374647461986,False,0.0
187,254,0.002284044924647918,False,0.0
188,256,0.002823914281981673,False,0.0
189,258,0.00031325715432011745,False,0.0
190,259,0.0011668596239111024,False,0.0
191,260,0.0067050515180034735,False,0.0
192,261,0.9046824556235655,True,1.0
193,262,0.0009401480868348614,False,0.0
194,264,0.022177687050831413,False,0.0
195,267,0.02529482961435722,False,0.0
196,269,0.030975670355408203,False,0.0
197,270,0.000768413026541413,False,0.0
198,271,0.0012848613951680792,False,0.0
199,273,0.009622868292066458,False,0.0
200,274,0.0597642363670292,False,0.0
201,275,0.01592124262571013,False,0.0
202,277,0.06382574068035775,False,0.0
203,281,0.039648128547891986,False,0.0
204,282,0.9032674692855039,True,1.0
205,283,0.7995028937958097,True,1.0
206,284,0.07944676572294095,False,0.0
207,286,0.032542895579831706,False,0.0
208,287,0.006560348692518096,False,0.0
209,288,0.018971853696218226,False,0.0
210,291,0.8961432995473684,True,1.0
211,292,0.02453198247182551,False,0.0
212,293,0.010080253834524416,False,0.0
213,296,0.018964205054041814,False,0.0
214,297,0.8645551486048476,True,1.0
215,298,0.0031239274797150796,False,0.0
216,299,0.34350550481189535,False,1.0
217,300,0.016398167250517678,False,1.0
218,302,0.033152047114827374,False,0.0
219,303,0.0036020637202495245,False,0.0
220,304,0.005594155635816011,False,0.0
221,305,0.013332682076621,False,0.0
222,306,0.004997818045927468,False,0.0
223,307,0.0007333623942869461,False,0.0
224,308,0.0035578526966777,False,0.0
225,309,0.0017803778244032864,False,0.0
226,311,0.012771807798173612,False,0.0
227,312,0.014899489730196457,False,0.0
228,314,0.014900985897495528,False,0.0
229,315,0.8869614792717437,True,1.0
230,316,0.006029835883095221,False,0.0
231,319,0.0009125088497555152,False,0.0
232,321,0.010779868986570509,False,0.0
233,323,0.0006472307460879241,False,0.0
234,325,0.9413018566557918,True,1.0
235,327,0.001939137936538114,False,0.0
236,328,0.21843142219300427,False,1.0
237,329,0.07986955620443896,False,0.0
238,330,0.015230674898233161,False,0.0
239,331,0.874544858292845,True,1.0
240,332,0.0025588181573081284,False,0.0
241,333,0.005257548906578434,False,0.0
242,334,0.03269858800351656,False,0.0
243,335,0.024103452006244953,False,0.0
244,336,0.005133270751084387,False,0.0
245,337,0.023994190998648513,False,0.0
246,338,0.002120924968604027,False,0.0
247,339,0.004637568391748562,False,0.0
248,340,0.010309042280479562,False,0.0
249,341,0.012525811595900826,False,0.0
250,342,0.8668403975393227,True,1.0
251,343,0.0032118581624882114,False,0.0
252,346,0.013033096649307721,False,0.0
253,347,0.028901243134389586,False,0.0
254,349,0.0030853058179521444,False,0.0
255,350,0.002711585795998097,False,0.0
256,351,0.011162132566623628,False,0.0
257,352,0.0004985929456889394,False,0.0
258,353,0.0155381670436874,False,0.0
259,355,0.30076040952557714,False,1.0
260,359,0.05396289978607346,False,0.0
261,361,0.0049155861712352885,False,0.0
262,362,0.01588620384892687,False,0.0
263,363,0.041392409603547044,False,0.0
264,364,0.9533031254958398,True,1.0
265,366,0.026432240192764588,False,0.0
266,367,0.005867077638832942,False,0.0
267,369,0.003072817502152106,False,0.0
268,372,0.002153104126499956,False,0.0
269,373,0.0018978218518988397,False,0.0
270,374,0.0021569843133019653,False,0.0
271,376,0.04407601376927267,False,1.0
272,377,0.0014377397291182332,False,0.0
273,378,0.0017453557193921137,False,0.0
274,379,0.06353493723655895,False,0.0
275,380,0.00030820683436792365,False,0.0
276,381,0.0028812850344996496,False,0.0
277,382,0.035526989954540365,False,0.0
278,384,0.003010343277801131,False,0.0
279,385,0.0031727226227287048,False,0.0
280,386,0.0026572559600091736,False,0.0
281,387,0.0018557952424358925,False,0.0
282,388,0.016691813609836518,False,0.0
283,389,0.04148827212340876,False,0.0
284,390,0.03337190869018043,False,0.0
285,391,0.0004598741603258794,False,0.0
286,392,0.9854096655045522,True,1.0
287,393,0.0005381921640733149,False,0.0
288,394,0.9540410802776145,True,1.0
289,395,0.0008153936829470687,False,0.0
290,396,0.012051304195086408,False,0.0
291,397,0.02243454765144997,False,0.0
292,399,0.09893340602380728,False,0.0
293,401,0.9519645539330049,True,1.0
294,403,0.0856265119577581,False,0.0
295,404,0.017331070414432305,False,0.0
296,405,0.9143345587840873,True,1.0
297,406,0.013813302393484498,False,0.0
298,407,0.007748295158231507,False,0.0
299,408,0.004172151223156578,False,0.0
300,410,0.0006989992880656042,False,0.0
301,411,0.9403902297685339,True,0.0
302,412,0.009669045034707224,False,0.0
303,416,0.02363154805532941,False,0.0
304,417,0.0033944411235764813,False,0.0
305,419,0.0012529396746028137,False,0.0
306,420,0.0055656464149443875,False,0.0
307,421,0.0057498449403430504,False,0.0
308,422,0.0019451416222990333,False,0.0
309,423,0.015804071435728557,False,0.0
310,424,0.057266091997131056,False,0.0
311,425,0.022612418172386566,False,0.0
312,426,0.011811774675805579,False,0.0
313,428,0.010477822426219589,False,0.0
314,429,0.0004122450842724521,False,0.0
315,430,0.005084443219948167,False,0.0
316,431,0.027199778017584365,False,0.0
317,433,0.01145937975200422,False,1.0
318,434,0.09404654251538647,False,0.0
319,436,0.026728102588697834,False,0.0
320,437,0.06379191963494406,False,0.0
321,438,0.004353650801161084,False,0.0
322,439,0.03492238493384493,False,0.0
323,440,0.9562085619235149,True,1.0
324,441,0.0016981109694494249,False,0.0
325,442,0.012655468004292843,False,0.0
326,444,0.005949131608613433,False,0.0
327,445,0.8110078670289851,True,1.0
328,446,0.007008759119457207,False,0.0
329,447,0.0004797927550784143,False,0.0
330,448,0.00554252516031137,False,0.0
331,449,0.005300897894158314,False,0.0
332,450,0.018253111425086392,False,0.0
333,451,0.19772554072677606,False,0.0
334,452,0.0017237884132132693,False,0.0
335,453,0.030193389244226227,False,0.0
336,454,0.9613572038642766,True,1.0
337,455,0.016970419942617377,False,0.0
338,456,0.0009356510908894449,False,0.0
339,458,0.00105867226169087,False,0.0
340,460,0.0036936683224403776,False,0.0
341,461,0.00011243270785601076,False,0.0
342,462,0.01428228813256284,False,0.0
343,463,0.04156006922676242,False,0.0
344,464,0.0014676950846900748,False,0.0
345,465,0.000442404622873798,False,0.0
346,466,0.025339660951180152,False,0.0
347,467,0.05527836950682706,False,0.0
348,468,0.0038949831798802317,False,0.0
349,469,0.0010083249709955833,False,0.0
350,470,0.05077895821554801,False,0.0
351,471,0.004280029475915115,False,0.0
352,473,0.014055742215042633,False,0.0
353,474,0.03226720847011529,False,0.0
354,475,0.1514009422555216,False,0.0
355,476,0.006923612310234418,False,0.0
356,477,0.0007479551464399316,False,0.0
357,478,0.9980280723891269,True,1.0
358,479,0.00031911713138192254,False,0.0
359,481,0.027453394513363486,False,0.0
360,482,0.0011527570193513418,False,0.0
361,483,0.011246225921639688,False,0.0
362,484,0.029060883223924458,False,0.0
363,485,0.9816368807052503,True,1.0
364,486,0.006139432283034881,False,0.0
365,487,0.0025908547516401105,False,0.0
366,488,0.8593350929103253,True,1.0
367,491,0.05237354425046339,False,0.0
368,492,0.9099337563417806,True,1.0
369,493,0.13602889120547715,False,0.0
370,494,0.9202274392400948,True,1.0
371,495,0.012503850297363757,False,0.0
372,496,0.008839943966470901,False,0.0
373,497,0.001394352458177067,False,0.0
374,498,0.014990424663247489,False,0.0
375,499,0.0030151082942937103,False,0.0
376,500,0.030039213826201963,False,0.0
377,501,0.00022165395416065732,False,0.0
378,502,0.8801456874122426,True,1.0
379,505,0.0008057838258809186,False,0.0
380,507,0.018142517068876384,False,0.0
381,508,0.04559405356933941,False,0.0
382,510,0.8225371479883752,True,1.0
383,511,0.01686339180216127,False,0.0
384,513,0.026337297707359677,False,0.0
385,514,0.9876091114570256,True,1.0
386,515,0.0012578986190387676,False,0.0
387,516,0.0007911940769243436,False,0.0
388,517,0.0010037281177533385,False,0.0
389,518,0.01749735358648106,False,0.0
390,520,0.0007141950710856848,False,0.0
391,521,0.003681255168889729,False,0.0
392,522,0.004126784870069138,False,0.0
393,523,0.011057682465195489,False,0.0
394,524,0.01002953915575494,False,0.0
395,525,0.01352575703723026,False,0.0
396,526,0.002089098325004081,False,0.0
397,527,0.02914473064630741,False,0.0
398,529,0.0013121201108356368,False,0.0
399,530,0.007186737337051282,False,0.0
400,531,0.0004427753240806441,False,0.0
401,532,0.03598088925735657,False,0.0
402,533,0.006253988331230987,False,0.0
403,534,0.026055057979829592,False,0.0
404,536,0.14220625289417785,False,0.0
405,538,0.8570319880014918,True,1.0
406,543,0.020518142193264945,False,0.0
407,544,0.0007457254222760632,False,0.0
408,546,0.0008985980704631463,False,0.0
409,547,0.0025479098078055075,False,0.0
410,548,0.00039207105967174695,False,0.0
411,549,0.011367401218927424,False,0.0
412,550,0.00531895693497541,False,0.0
413,551,0.013907647080528218,False,0.0
414,554,0.9276547967665705,True,1.0
415,555,0.8961154331612616,True,1.0
416,556,0.0369118116763898,False,0.0
417,558,0.00010968723503691659,False,0.0
418,560,0.0033332391935809898,False,0.0
419,562,0.020269173046624085,False,0.0
420,564,0.014250557403608552,False,0.0
421,565,0.8429048786994621,True,1.0
422,566,0.316708963724542,False,1.0
423,567,0.03222776179747784,False,0.0
424,568,0.004472348049859339,False,0.0
425,569,0.0012018749158765503,False,0.0
426,571,0.007853415292754237,False,0.0
427,573,0.025138996878500294,False,0.0
428,574,0.00890605060360707,False,0.0
429,575,0.007110597573030424,False,0.0
430,577,0.020940106461483376,False,0.0
431,578,0.00440017445395445,False,0.0
432,579,0.0013121670847140942,False,0.0
433,580,0.014314705260367176,False,0.0
434,581,0.00404300015844953,False,0.0
435,582,0.03640423937594205,False,1.0
436,584,0.859041603503918,True,1.0
437,585,0.024895728453752486,False,0.0
438,586,0.024035054917603254,False,0.0
439,587,0.9714866374595058,True,1.0
440,590,0.923643651579156,True,1.0
441,591,0.01796432589122032,False,0.0
442,592,0.045410111554011146,False,0.0
443,593,0.9505672550123418,True,1.0
444,595,0.008148407828319012,False,0.0
445,597,0.021413142364790853,False,0.0
446,599,0.0010993446089013787,False,0.0
447,600,0.04894328544776497,False,0.0
448,601,0.000977880298846404,False,0.0
449,602,0.03012417070010267,False,0.0
450,604,0.031420117010640666,False,0.0
451,605,0.04604967564854761,False,0.0
452,606,0.0026266163620812014,False,0.0
453,608,0.6185497671071183,True,1.0
454,611,0.007289796430129135,False,0.0
455,612,0.0024549172975678545,False,0.0
456,613,0.01161351577281183,False,0.0
457,614,0.9999501976346995,True,1.0
458,615,0.018377245964488073,False,0.0
459,616,0.005045913415576097,False,0.0
460,618,0.05996057636484645,False,0.0
461,620,0.015869695421444067,False,0.0
462,621,0.03221531810757284,False,0.0
463,622,0.9993260324616684,True,1.0
464,623,0.0034230278859347036,False,0.0
465,624,0.07181524897423042,False,0.0
466,625,0.002081018559312079,False,0.0
467,626,0.012212106508949053,False,0.0
468,630,0.004281958586183633,False,0.0
469,631,0.5304209542397246,True,1.0
470,632,0.03603135112789031,False,0.0
471,634,0.005947480497519415,False,0.0
472,635,0.001189554782302651,False,0.0
473,638,0.0006325538763061382,False,0.0
474,639,0.036797357622414775,False,0.0
475,641,0.018698709467841853,False,0.0
476,643,0.052886950079605505,False,0.0
477,644,0.023422792409321058,False,0.0
478,645,0.025011110659376896,False,0.0
479,647,0.8993345025169768,True,1.0
480,648,0.9814698493490539,True,1.0
481,649,0.003898191926076502,False,0.0
482,650,0.8004106925040622,True,1.0
483,652,0.01109660047821971,False,0.0
484,653,0.019205137099242292,False,0.0
485,655,0.0008190001394274898,False,0.0
486,656,0.0819920058453698,False,0.0
487,657,0.028436794983329464,False,0.0
488,659,0.0005849235550717871,False,0.0
489,661,0.0007162745790565572,False,0.0
490,662,0.009110082973594115,False,0.0
491,663,0.0059638864916124615,False,0.0
492,664,0.0055678538849214245,False,0.0
493,665,0.004565442083896111,False,0.0
494,666,0.1429596110104524,False,0.0
495,667,0.0006026355036982726,False,1.0
496,669,0.04361087591506177,False,0.0
497,671,0.002773084233946966,False,0.0
498,675,0.0010076114561325923,False,0.0
499,677,0.001798309415869244,False,0.0
500,679,0.0029265089520389012,False,0.0
501,680,0.013643898291175845,False,0.0
502,682,0.04961815811390981,False,0.0
503,683,0.019186632602122763,False,0.0
504,684,0.8883768702313608,True,1.0
505,686,0.016970326658177184,False,0.0
506,689,0.01709437237393112,False,0.0
507,690,0.009406730403634515,False,0.0
508,691,0.000800428682956815,False,0.0
509,692,0.0017126280897139692,False,0.0
510,698,0.0190219901029057,False,0.0
511,699,0.020347551907179528,False,0.0
512,700,0.01000419183075827,False,0.0
513,701,0.9646775239994766,True,1.0
514,702,0.8518757458521649,True,1.0
515,704,0.010358051899196287,False,0.0
516,705,0.05840229624006362,False,0.0
517,707,0.003733963680115615,False,0.0
518,709,0.0023547105134288705,False,0.0
519,710,0.009113830621325208,False,0.0
520,712,0.002136255781385596,False,0.0
521,714,0.0008316133849062591,False,0.0
522,715,0.025624695999689515,False,0.0
523,716,0.02510398915991961,False,0.0
524,717,0.014802201109603043,False,0.0
525,720,0.9384498903265636,True,1.0
526,721,0.004122403307255242,False,0.0
527,722,0.007872393718047826,False,0.0
528,723,0.8294530823754181,True,1.0
529,724,0.0005999002205104234,False,0.0
530,725,0.007228179179933936,False,0.0
531,727,0.001198255095188826,False,0.0
532,728,0.023029797836216774,False,0.0
533,729,0.012607378100978306,False,0.0
534,730,0.00030545728301972823,False,0.0
535,731,0.003679405509521665,False,0.0
536,732,0.021454193978786167,False,0.0
537,733,0.015717224353147298,False,0.0
538,734,0.0007810937349947564,False,0.0
539,738,0.007458408975336806,False,0.0
540,741,0.9539433886794315,True,1.0
541,742,0.010310565941109427,False,0.0
542,743,0.03600650694930922,False,0.0
543,744,0.04444532482777526,False,0.0
544,746,0.11851168838205255,False,0.0
545,747,0.05225663600117025,False,0.0
546,749,0.14932682888867255,False,0.0
547,752,0.7673372102059351,True,1.0
548,754,0.00344695236186753,False,0.0
549,757,0.005692556812429261,False,0.0
550,758,0.013143484087196977,False,0.0
551,760,0.007703499283144354,False,0.0
552,762,0.03686759136498881,False,0.0
553,763,0.01922084059583443,False,0.0
554,764,0.03204172864505482,False,0.0
555,766,0.028910601079995813,False,0.0
556,769,0.0005609683888558409,False,0.0
557,771,0.02162976387076989,False,0.0
558,772,0.0741513538321494,False,0.0
559,773,0.030274163332665922,False,0.0
560,775,0.011172585921457506,False,0.0
561,776,0.002712248987150273,False,0.0
562,780,0.9135241259102732,True,1.0
563,781,0.004393188179919424,False,0.0
564,783,0.005553904506290798,False,0.0
565,784,0.038384803092944265,False,0.0
566,785,0.9310217173721331,True,1.0
567,786,0.0015452418059254444,False,0.0
568,787,0.9126554151661597,True,1.0
569,789,0.015479973987401653,False,0.0
570,791,0.0025958355400928558,False,0.0
571,792,0.11889518086452655,False,0.0
572,793,0.02469194212025369,False,0.0
573,796,0.8832090328168481,True,1.0
574,797,0.0016555163638659561,False,0.0
575,799,0.0702625810416444,False,0.0
576,800,0.0016634886838661782,False,0.0
577,802,0.0032074441081702647,False,0.0
578,803,0.026401996659756375,False,0.0
579,804,0.029824271106554657,False,0.0
580,805,0.005517000689850377,False,0.0
581,806,0.004773957142771476,False,0.0
582,807,0.0012921010558552641,False,0.0
583,808,0.04740034979203105,False,0.0
584,809,0.001766718728155863,False,0.0
585,811,0.9794852000402169,True,1.0
586,812,0.024799064742869983,False,0.0
587,813,0.003865832712555688,False,0.0
588,815,0.003308162716110017,False,0.0
589,816,0.9569007033625808,True,1.0
590,817,0.0034159155632144844,False,0.0
591,819,0.958541609600386,True,1.0
592,820,0.003560829216543953,False,0.0
593,823,0.004082156972450201,False,0.0
594,824,0.003799226191271537,False,0.0
595,825,0.9565035709360135,True,1.0
596,826,0.0008229580359155191,False,0.0
597,827,0.0015429717699770086,False,0.0
598,828,0.7301294029820296,True,1.0
599,829,0.010234178247642858,False,0.0
600,830,0.0011855006934558703,False,0.0
601,832,0.6940345476244655,True,0.0
602,833,0.03695334433834559,False,0.0
603,834,0.019567417571868508,False,0.0
604,836,0.0025304106532464572,False,0.0
605,837,0.007065269971585905,False,0.0
606,838,0.022660574379038796,False,0.0
607,840,0.8630573914978317,True,1.0
608,842,0.7720207542945083,True,1.0
609,843,0.0008838557711286438,False,0.0
610,844,0.0011080759887443735,False,0.0
611,845,0.004031267285354095,False,0.0
612,846,0.03371086359674689,False,0.0
613,847,0.0011821387265770833,False,0.0
614,848,0.24086686475502034,False,1.0
615,850,0.002985062871695704,False,0.0
616,851,0.0027922776404075383,False,0.0
617,852,0.00562630987702068,False,0.0
618,854,0.3994894020846705,False,0.0
619,855,0.0026753366600703334,False,0.0
620,856,0.02254491839194644,False,0.0
621,857,0.009598294932478008,False,0.0
622,859,0.01721490014827911,False,0.0
623,861,0.007435106228733127,False,0.0
624,862,0.0212985249672834,False,0.0
625,864,0.016698143874722494,False,0.0
626,865,0.004273049234059954,False,0.0
627,867,0.005898374765264858,False,0.0
628,868,0.004158493681170832,False,0.0
629,869,0.00465967624555283,False,0.0
630,872,0.03534437270034318,False,0.0
631,874,0.019042528354779164,False,0.0
632,875,0.05155504492482417,False,0.0
633,878,0.00854479233522727,False,0.0
634,879,0.00978492984035125,False,0.0
635,880,0.000288088387988585,False,0.0
636,881,0.9505648826071135,True,1.0
637,882,0.00035264247261832324,False,0.0
638,885,0.027142222037921382,False,0.0
639,887,0.0067094648859654625,False,0.0
640,888,0.0021590110525588225,False,0.0
641,889,0.0075239575205249525,False,0.0
642,893,0.005590047709190775,False,0.0
643,894,0.0012060083067544243,False,0.0
644,895,0.029056741219915094,False,0.0
645,896,0.8167888283577753,True,1.0
646,897,0.009276483347710593,False,0.0
647,899,0.017011365577176234,False,0.0
648,900,0.003503999757953623,False,0.0
649,901,0.005994476239827894,False,0.0
650,902,0.00039504030081709035,False,0.0
651,903,0.021164437011976258,False,0.0
652,904,0.06331836359662381,False,0.0
653,905,0.0059265086852531065,False,0.0
654,909,0.0038356846496145043,False,0.0
655,910,0.49951424655210214,False,0.0
656,911,0.996329845940662,True,1.0
657,912,0.023336685049658835,False,0.0
658,913,0.041515801274179386,False,0.0
659,916,0.04162926596296002,False,0.0
660,918,0.6387925237034422,True,1.0
661,920,0.01230104778948288,False,0.0
662,922,0.8637272600208916,True,1.0
663,923,0.8411507260605416,True,1.0
664,924,0.02090094490224811,False,0.0
665,925,0.03398480236507375,False,0.0
666,926,0.012605586297094828,False,1.0
667,927,0.01464148582486481,False,1.0
668,930,0.02629727553171898,False,0.0
669,932,0.9043482691845003,True,1.0
670,933,0.015002117527598679,False,0.0
671,934,0.030570589103932903,False,0.0
672,936,0.01763002843045036,False,0.0
673,939,0.9366146666547335,True,0.0
674,940,0.012428962783829335,False,0.0
675,941,0.11761201254298553,False,0.0
676,942,0.010545592325536644,False,0.0
677,944,0.03467808106780108,False,0.0
678,945,0.013707152416854853,False,0.0
679,947,0.0052113913934865854,False,0.0
680,949,0.001072397440656807,False,0.0
681,950,0.00018927370928091818,False,0.0
682,951,0.009714777512904272,False,0.0
683,952,0.9796218590389867,True,1.0
684,954,0.16423724368234438,False,0.0
685,956,0.027555315269861477,False,0.0
686,957,0.002898126717051865,False,0.0
687,958,0.0007799059723839917,False,0.0
688,959,0.9995097395409198,True,1.0
689,960,0.9491074608396249,True,1.0
690,961,0.02177462619979637,False,0.0
691,964,0.07501705093563069,False,0.0
692,966,0.006817565716191427,False,0.0
693,967,0.8623132287807207,True,1.0
694,969,0.0008985695220618603,False,0.0
695,970,0.9606084203589589,True,1.0
696,972,0.0011307394628995377,False,0.0
697,974,0.049274431289544285,False,0.0
698,975,0.02837874672247281,False,0.0
699,976,0.0026241875987237963,False,0.0
700,977,0.07690693965361078,False,1.0
701,981,0.009964988703963727,False,0.0
702,982,0.08170696367038524,False,0.0
703,983,0.02648005104031827,False,0.0
704,984,0.004023440717364584,False,0.0
705,985,0.008073066569788553,False,0.0
706,986,0.8757170634300719,True,1.0
707,987,0.005273397816243807,False,0.0
708,990,0.002718885801764971,False,0.0
709,991,0.9916703951500735,True,1.0
710,992,0.03744045425298103,False,0.0
711,994,0.9822191720916772,True,1.0
712,995,0.04083942610855174,False,0.0
713,996,0.0004985257954087862,False,0.0
714,997,0.001908811333674893,False,0.0
715,998,0.012611222990503749,False,0.0
716,999,0.0006729708981495125,False,0.0
717,1001,0.03249055063280318,False,0.0
718,1002,0.013502120657937804,False,0.0
719,1003,0.028044823373623406,False,0.0
720,1004,0.862545739110073,True,1.0
721,1005,0.004200782841471097,False,0.0
722,1006,0.00483995358517886,False,0.0
723,1007,0.003864496778158525,False,0.0
724,1009,0.0019406086979006723,False,0.0
